positive|hey all im bored and since im wating for cliare before going to my grans i thought i would twitter lol
positive|hmm. i really like the songs on the summer ep. &lt;3 nsn
positive|home from a friends ..aha great party
positive|Honorary Hollywood Mom Mafia: @bostonmamas @PetiteMommy @blissnine @MomSquadBlog @all_moms @twitterparents @MomsofAmerica #FollowFriday
positive|How beautiful is Prince. Oh My Goodness
positive|how i love the sun and its powers
positive|how much do I love this...... Just stopped to grab a bite on the road and as we walk in.... Summertime came on &lt;3
positive|How's everybody. I'm finna GO! HOW ABOUT THEM APPLES '=D
positive|http://www.inimacopiilor.ro/campanie/campanie.php - pt copii
positive|I also like this night. I'll hibernate now.
positive|i Call you
positive|"jonas brothers, cant wait!"
positive|Josh Groban's music is my happy place.
positive|jus chillen with the homies on the west sieedahh
positive|"just finished writing australia and put it up at lifesaclimb, what an accomplishment."
positive|Just get some new clothes. Thx mom.
positive|Just got a notebook similar to a Moleskine. Looking forward to purchasing one in Hong Kong this summer.
positive|just got home. Wow that was actually fun
positive|just happy.that's all i'm tweeting now
positive|just sat wit sis lookin on twitter x
positive|just seen a frog on the sidewalk (:
positive|just soaked in the hot springs of Pagosa. So nice.
positive|Just started a twitter xD
positive|- Kris Lundberg is speaking at the Int'l Virginia Woolf Conference today at 4pm! Come to Lincoln Center and support her. 113 W. 60th St.
positive|"i can't stand Ravenna, but tonight it's really nice."
positive|- I can't wait to JDM my RSXy be ready to race this badass chick! Yall aint ready.
positive|i could cry at how nice dannys voice sounds on radio one (L)
positive|i dare you to ask for it like that.
positive|i cant wait to leave! lol
positive|I forgot how many great songs this mystery band had @AnnieLicious ? http://blip.fm/~5e7qp
positive|I get to do a review for Katie and Nina and for Colette when it gets here...... LIFE IS GOOD!!!!
positive|I get to sleep in as late as I want tomorrow! I'm so excited!
positive|i feel proud that took up the whole thing
positive|i got my eye on u! Lol
positive|i gotta remember to update more frequently i don't have my blackberry it was so much easier how is everyone doing?
positive|I has a huge pack of giant buttons &amp; a bag of doritos. @shinydan is fab! oh &amp; he brought me coffee and is making sausage butty for lunch
positive|"- I GOT A, 6/A IN MY SPANISH EXAM!! Im Soo Happy"
positive|i got it nowww!!
positive|I GOT MAIL! yay for mail
positive|i gotta take a whiz. lol
positive|i had a wonderful day with O. Haight and Thai food.
positive|i has veggies tooo! lots of corm and peppers though and like 2 carrots
positive|I have already completed work on &quot;mechanisms&quot; that boredom ... Now I have to study the map of Africa! tomorrow..BASEBALL! its SO cool
positive|LAST Day To Enter http://tinyurl.com/r3qhor
positive|last tweet for the night! VOTE for @GoodeMovement here: http://tinyurl.com/lv6969 and with that same determination... #squarespace!
positive|last tweet for the night! VOTE for @GoodeMovement here: http://tinyurl.com/lv6969 and with that same determination... #squarespace !!
positive|Laughter is one of the best things that God has given us
positive|"- leaving for Seattle in ~14 hours!! Just one more day of work to survive, then we're off to celebrate 3 years of wedded bliss"
positive|life is a mystery.!!! LOL freakin marriah.!!! LOL *blast off.!!* LOL
positive|life never ceases to amuse me. Wouldnt want it any other way!
positive|"lifes complete. all time low were a-fucking-mazing, disapointed that the venue didn't let them sign though"
positive|listening to @ddlovato music. ;) you're a trainwreck but i wouldn't love you if you changed..
positive|=- Listening to Metro Station Shake it remix...quite Good
positive|LOL. @elieehinojas...have you seen my new presentation...
positive|lolz iT.SR|TCE|TBE|
positive|"=- long week ahead, but the Good thing is we have the weekend to look forward to."
positive|love it
positive|"i have a new pictureee...i don't have face buuut...it's beatiful! aah the photograph is Sara, she've a great future how photograph haha"
positive|i have an idea im going to get a gun go to taylor l's house and kill him!! IM A VERY BAD GIRL x]
positive|"I just don't know how to begin this twitter thing. Anyway, I'm taking up my back subject this summer. Hope I'll cope up."
positive|i just got song a lullaby by none other than thee infamous matthew. xD i still can't sleep but thanks for the effort.
positive|i have twitter on my phone now
positive|i joined twitter 24 January 2009. daayyuuummm. i thought it would have been in like april. lololol. hi mom.
positive|"I just found ACTUALLY AFFORDABLE Star Trek TOS action figures online! Kirk, Spock AND MCCOY for less than thirty bucks! Happy Trekkie."
positive|"I just ruined 4th Twilight book for my mom, YES, MY MOM! If I do nothing else today, I will feel fulfilled!"
positive|=- I keep forgetting it is He apprentice final tonight. then I remember and get very excited
positive|i know right? Lol
positive|I like feeling this way
positive|i like to be freelance
positive|i like you more
positive|i love being a fake rebel.Mmm... Kinda hungry.anyone want to do something?
positive|i love David Archuleta xD. i reaaallly want to see him in concert.
positive|"I love how you're playing with different styles, pattern and details! http://lookbook.nu/look/159472"
positive|I LOVE LOVE LOVE MY BFF JAZZMIN MARIE EVANS! THE CONVO WE JUS HAD! WHEW WE SHLD HV A TLK SHOW LMAO
positive|"- mac &amp; cheese and a movie, what an awesome combo!"
positive|makes my heart smile real big. ��� http://blip.fm/~7qnjr
positive|making dinner today and then going to work. Hopefully tonight will be as good as yesterday
positive|Man looking at my cousins only remind me how old I've gotten lol
positive|Managing IT people is like herding cats
positive|--- Meagan Good Fansite ; FOLLOW US!
positive|meebo is awesome
positive|"- Meh.... eating grapes and watching 7 Pounds. Had fun today playin' mini golf with Richie, Reva, and Thomas."
positive|Merisha got a scholarship!!!!
positive|Michael Sheen ---&gt;http://bit.ly/7DCrg ( beautiful man^^)
positive|miss you
positive|- Mmph. Gonna read for like half an hour.. prob 4 or so actually - xD - and go to bed. Night
positive|More Star Wars humor: http://bit.ly/4fuAN
positive|Morning. Media Exam. x
positive|moving crap into the house now..well..i would be if ALL the traffic lights werent out...scary driving.
positive|my adopt-a-puppy http://yfrog.com/9wddej
positive|"My advice is not to inquire why or whither, but just enjoy your ice cream while it's on your plate. ~ Thornton Wilder"
positive|I just saw the hottest thing ever
positive|I just watched my son be promoted to a red belt @ Karate class. Cute and exciting!
positive|"i know i'm a syllable whore, sorry but i did it on purpose....."
positive|"i like how you can change the colour of stuffs on bebo &amp; how you can do the underline, italics &amp; bold thingys haha"
positive|I like it when things work like they should. I was expecting this upgrade to break something bigtime.
positive|I like you so much better when you're naked.
positive|- i loove the songs of david archuleta ..
positive|"I love getting off work , and smelling the scent after it rains! the best &lt;333"
positive|"i love my fly with me friends, @guyjbfanforlife and @taylavision_"
positive|i love singing along with my baby ....our favorite song is the best !!! ... and sex was delicious &lt;3 hahaha
positive|"I love you, daddy."
positive|i love you. *you know who you are*
positive|i love you. Jef ivey is a bastard. Save me!
positive|I meant I 've been thinking what is there to say to such a great nation... only that they remain united as they were before 1947.
positive|i might get in trouble for this. but Abby doesn't count....
positive|=- my Cuzdem Juss Joined
positive|My girlies are going to be here in approx. 3 - 3 1/2 hours. Road Trip!!!!
positive|my hoodie came today! thank you @ChristopherDXS
positive|MY MAN IS HOME
positive|My mom likes Milow's version of Ayo Technology... It's a good thing she doesn't have a clue what it's about.
positive|My new wallpaper is LxLight based! From Deathnote if you didn't know.... &gt;.&lt;&quot;
positive|my prom dress. please excuse the horrible lighting ! http://twitgoo.com/daus
positive|I love morning calls from my baby! Amazing way to start off my day&lt;3
positive|i love my parents. they already bought me movie studio. and they are still getting me a camera. and they got me the t.swift tickets.
positive|I LoVe SoUtH aMeRiCa ('=
positive|i love talking to people that i love
positive|I love weddings! http://twitpic.com/6si1o
positive|i love you!
positive|"i loved today, ohhh i missed the old group&lt;3 glad we're back!"
positive|i made practically every biblical question in RE up
positive|i miss my friend!
positive|i miss NM! awww. good times!
positive|- I never thought the word &quot;randomly&quot; could be so funny until my husband just said it! Cracking up haha ... Goodnight all Be blessed...
positive|i needd coke reallyy bad :p video ideass!!??
positive|i presented my script to the production in class and they liked &gt;.&lt; it's gonna be an interesting shooting ^^
positive|"i rocked summerrs Dot Dot Curve shirt, pinstriped skinnys, Chuck hightops, 3D glasses, 200 yen necklace"
positive|I SAID IT! i like him teehheee
positive|My video is almost uploaded!
positive|nice song..http://bit.ly/iCMV2
positive|i think i finally figured out how to twitter on my phone!
positive|I think it would be fun
positive|I thought it would be like.. 2pm by now.
positive|"i wanna write some reviews of films &amp; music releases, so i go &amp; leave this place. Not for a long time of course.:]"
positive|- I want The Sims 3 soooo bad!!!
positive|i wish i had my tablet pen :c...
positive|i really wanna watch the david cook and archuleta concert!!) sooo HOTT!
positive|I said I get a SUMMER flu not the swine flu But now bilions of swineflu tweeters are following me
positive|"- i sang early tonight, one song...'twas fun."
positive|I see you babes! follow my boy @RealTalk24 @MsMariaG @BUTTERSCOTCHBRE @cheeksgreatbarz
positive|"I shine through my smile, someone said. I'm just Jamba-ing!!"
positive|I think I did good in the math test! I need to write nao...34 655 words!
positive|I try t remind myself often that even the smallest input can produce big results http://tinyurl.com/2mn6vl
positive|not now is on tv!
positive|"Nothing left to do but sit back, relax, have fun, and enjoy the ride! Lmbo. XD"
positive|notsugripp http://www.kivisaar.com/itblog/04/2009/898/notsugripp.html via @addthis
positive|o seara perfekta: vodka &amp; bertolucci (the dreamers)
positive|-- off to Kokomo to see if I can squeeze into this dress! Then shoe shopping with my seeester! And visiting my Brandice!
positive|Oh man When you make Fishhes you end up fishy.
positive|ok good im not the only one.. This weather makes me SO HAPPY!
positive|"- Ok, how about just pray for mental clarity while drumming today since &quot;enough sleep&quot; didn't happen... Have .. http://bit.ly/HskKD"
positive|omfg! 7:30. ekkkkk! im so excited to see paramore! im only going cause paramore is going to be there. (: and this is my birthday present!
positive|"on a big boat bobbing up and down on the Thames, sun shinning, the aroma of our lunch filling the restaurant and a beer on it's way"
positive|one happy man right here people
positive|I work at 1030 u?
positive|I�m cold!!! Today is 12�C here....
positive|IM A LITTLE SPOILED BRAT ! DONT HATE ME FOR HACKING YOU SISTA &gt;33
positive|Im am going to send some twits to some folk...............
positive|I'm awake! it's amazin
positive|im bored anyone wanna talk
positive|I'm chill. He's the one freaking out.
positive|- i'm confused with this twitter lark
positive|I'm going to play with my camera today
positive|I'm gonna have some ramen and play a FF game... haven't decided which yet.
positive|"I'm in a great mood, but ... I feel a little guilty Q_Q xD"
positive|"I'm in garden, chillin'"
positive|I'm not cold!
positive|I want to buy the game Bayonetta and cosplay her. Definite video game vixen. ;3
positive|i will can you believe its been a month already!
positive|I will watch supernatural now niahahahahaaa awesome show
positive|one more final then bye bye school.
positive|ooh such a lovely morning! xoxo
positive|Paranoid LOOOOOOOOOVe that song @jonasbrothers Good job! AMAZING!! http://bit.ly/Qqaqp
positive|"party, the sats+pixie24th party, bbq, party ! &quot;vacation&quot; w the bestie, forrrrreal dude! xx"
positive|Patrick Wolf came on to introduce Serafina!!! x x
positive|Perfectly cooked half-boiled eggs + my favourite spoon and that home-brand dark soya sauce makes my day!
positive|- phewwww! i did better then i expected on my mid-term! one more to gooo and then i ammm freeeeeeeeeeee!
positive|picking up new mcfly tickets at the venue. SO EFFING EXCITED. i nearly cried with relief. haha.
positive|Please?: http://eluts.com/frontstore/Item/item_zoom.asp?item_num'=3418&amp;catalog_num'=3&amp;mart_id'=lutsdoll&amp;level'=yes&amp;mother_catalog_num'=554
positive|-- ponte winery in temecula has amazing wines! you should go out there and try it! love love the beverino. cheers!
positive|"POSITIVITY: Inspiration From O Magazine: In a world full of negativity, it is sometimes hard to stay positive.. http://bit.ly/10SMJp"
positive|im not going to school today!
positive|I'm off to sleep!! Goodnight tweetts enjoy your day!! xxx
positive|im pretty sure it would fit into my pants as well!! @beaulieu85 its amazing but i jus found my tiny lil greg guy that i got from pbmall
positive|I'm rollin ova here smh caus I can imagine my daughter doin that rite now n she jumps sumtime too lol
positive|I'm smiling because I lost! I lost 24 lbs. so far! Join the thousands of losers! http://bit.ly/vWDW2
positive|im so awesome
positive|im so excited!
positive|IM SO FUCKING RAD! *points at last tweet* only missed 3 TT's which happen to be: #e3 #clothdiapers and JBARSODMG HAHA DONE!
positive|I'm so happy right now .. &amp; I have no idea why
positive|"I'm surprisingly happy, and people who make rumours obviously don't have a life"
positive|im the happiest i could ever be ! baby stayed with me at my elementary school i love you babe.
positive|random silly texts from great friends makes face and tummy hurt from laughing too much... simple mind simple pleasures lol
positive|really lol
positive|Relay for lifee!
positive|- revised biochemistry a bit - now taking a break - I've deserved it! Letting go a bit XD
positive|- s.a.ts - studio - jess's killah Q is back where the fuck is you
positive|she makes all the bullish worth it http://mypict.me/2NIU
positive|I'm very very happy!!!!!!!!!!! ;-)....Lalalalala I'm in my Taylor Lautner World haha!!!!!!!!
positive|in a good mood
positive|In a good mood.
positive|"- In case you missed it, check the new love on the bloggety! http://www.studiofourblog.com/ Leave comments to let me know what'ya think!"
positive|is anyone as turned on as i am?
positive|-- is doing alright this morning ! &amp; lovees Calculating Collapse
positive|- is it me OR is jeremih a lil cutie ... ... http://bit.ly/15tP6e
positive|-- is juss chillin' outz listenin' to dem mad tunes.. beautiful night n feelin' goooood.. n waitin' 4 cuz to come on over..
positive|isn't today a wonderful day?
positive|"It makes the format tighter. I prefer it now. @LorelieBrown new to me, then. lol I only started getting &quot;serious&quot; about my writing..."
positive|Sims 3 is pure AWESOME-ness! created simon Cowell&amp;Terri Seymour! They're living in the same house. Haha!
positive|=- sitting ion the garden with Hayley drinking Cider....lovely relax after yesterday...my First day tomorrow.....ohhhhhh.....
positive|sitting making cookies with my cuzzy!!
positive|sleeping is for losers! and people who arent vampires
positive|SMILE! Happy looks good on you http://tumblr.com/x7o1xg3d9
positive|smile. that's what i'm doing. i'm shining and blooming because i'm so happy. i just wanna dream of happy thoughts forever. hahaha!
positive|smiley faces
positive|So excited.
positive|so good so good.
positive|so happy. less than a week!!
positive|So many old but good movies on TV tonight. National Lampoons Vacation then The Princess Bride. Wonder of I will ever get to bed?
positive|"so, @marielgates, i'm still curious as to this whole..David thing."
positive|Sold another shirt on CafePress: http://bit.ly/Fszc2
positive|I wov you
positive|�m just happy... although I have a few things in mind '=S damn u tricky mind of mine
positive|IAM BORED.
positive|i'd rather have you and my girlfriend at my crib runnin round naked girl gotta girlfriend on in bed.. Nice work @MamsTaylor
positive|"- If you end having to eat your words, don't worry, they taste like chicken"
positive|ihop sounds good.
positive|I��_m feeling greate
positive|- I'm doing Shalah's nails. Wootness.
positive|im in such a good mood right now guys.
positive|- I'm like so on the radio right now. - http://xrl.us/bevpth - or 97.4FM if you are in #Canterbury and wanna hear some #music and me! x
positive|"- spoke at an urban youth conference (&quot;Reload '09&quot;) this morning &amp; now at Riley's softball games, then on to @1RC for NightLight. Whew!!"
positive|starbucks tonight! I love my dysfunctional family.
positive|steak and shrimp i'm excited
positive|Stray Cats ~ Stray Cat Strut ��� http://blip.fm/~890vq
positive|Study leave! Finally!
positive|"Subscribing to Swoozie on YouTube http://budurl.com/sWooZie06 , and following @sWooZ1e on Twitter adds to your street cred ;)"
positive|sunrise worth waiting for
positive|Im not putting no weave inmy head though! Gonna have to deal w/ my short cut! @bheaird
positive|I'm tired...gonna go to bed most probably...hah gonna watch some TV and then hit the hay!
positive|im up and IIIIIIIIIIIIIMMMMMMMMM READY!!! I'M READY I'M READY I'M READY I'M READY lol
positive|"Im watchin taken,, again! yay! haha"
positive|=- in A Good mood anyway. I love music
positive|in love with some guy who lives in miami... Fail!
positive|- in the lab right now cooking up sum FarOut Ent hotness --&gt; admire greatness at it works
positive|@jngo ahh no.. But the slides are on slideshare
positive|@JNHohol thanks ! I got
positive|@Jnice327 haha I see you're getting used to this
positive|@jnicefanclub make us the slow jam cd
positive|@JniceLOVE gotcha, thanks
positive|@JniceLOVE hey!! Thanks I'm glad you liked it!!
positive|@JniceLOVE OH OK LOVE....TANKS
positive|@Jnicks  that's mean, it was just a concept!
positive|@jnicks here i ammm  mwahhhh
positive|@jo_whit lol is ootside a small place near outside ?  hi Jo
positive|@jo_whit shame although shite wknd weather wise better off working  couple of cold ones watching the apprentice later pour you 1 ?
positive|@Jo_x_Harvelle Yeah, I know.
positive|@Jo3fr3sh Call me when u get home
positive|@Jo3yMcfly Or you can just tell me!I wanna know NOW
positive|@jo484bu Welcome home!!! Nothing better, is there? And about that exercise .... go smooch that wife of yours
positive|@joeymcintyre I can't wait until July 10th!!  ::girly flail::
positive|@joeymcintyre I didn't win a trip so not me!  Unless you wanna give  me the hook up?  Otherwise I will be working   But I will DVR it.
positive|@joeymcintyre I hope I'll be your wife ...... in an other life ;) lmao it's getting late here  and I'm tired not drunk lol
positive|@joeymcintyre i thought it was a cute picture - smile, don't smile, it doesnt matter, u are here showing u luv on twitter  Thanks!!
positive|@joeymcintyre i will be there...  and apparently chicks are camping out already! lol
positive|@joeymcintyre If u want send me the pic &amp; I'll crop it for ya!!!
positive|@joeymcintyre JOE we chatting with @youngQ now
positive|@joeymcintyre Just got my download from LGTF...love it! Can't wait for the Toronto show to see you sing it live!
positive|@joeymcintyre K joey...I got this end u get the other, start sucking...we SO got this!!! The Nectar that is hahaha... Luv U
positive|@joeymcintyre LET'S TWAT THIS!
positive|@joeymcintyre lmao see its not that hard
positive|@joeymcintyre LOL! That's what I heard! haha atleast u had fun
positive|@joeymcintyre lol,LOVE the pic of Donnie   Thanks Joey, you made my day. Take care xoxoooxxooxoxoxoxooxoxooxoxoxoxoxxoxox
positive|@joeymcintyre maybe they do it on pupose cos of the word restrictions????xx WHOOPS, I miss-spelt purpose hahahahahaha
positive|@joeymcintyre NICE!  Thanks for sharing w/ us
positive|@joeymcintyre oh it must be scrumtrulescent. or ricockulous. i won't sue for copyright infringement.
positive|@joeymcintyre only you could say the word suck in a tweet and send thousands of girls in an uproar lol kudos to u darling
positive|@joeymcintyre Oooh I like it......very nice, he looks cute
positive|@joeymcintyre Please pass my respects on to Barrett and Kay today!  Those are 2 amazing women you got there.
positive|@joeymcintyre ready to see you in ATL Thursday!!!! CAN't WAIT
positive|@joeymcintyre seriously joe, u didn't get an authentic philly cheese steak!! Father please 4give him 4 he knows not. Luv joey joe
positive|@joeymcintyre Sexify my love Joey!
positive|@joeymcintyre shout outs eh??  Nice. Anyway good afternoon sunshine., can't wait to see you in 18 days. Luv Ya uuumm smack
positive|@joeymcintyre so glad you are in ATL...I was worried...you seemed to never be at rehearsal!
positive|@joeymcintyre Still in awe of VaBeach Show!  No doubt ya'll blew that power out in Jersey!  Can't wait to volunteer for LGTF tom in DC!!
positive|@joeymcintyre Thank you and Barrett for sharing that video with us. Griffin is absolutely adorable!!!
positive|@joeymcintyre THANK YOU your song had me in tears &quot;5 brothers and a million sisters...&quot; Love ya
positive|@joeymcintyre thanks for the pics
positive|@joeymcintyre Thanks Joe! hope u and griffin made barrett breakfast!!
positive|@joeymcintyre thanks joe! how about a donnie pic
positive|@joeymcintyre Tweet Tweet to you too!! lol
positive|@joeymcintyre tweet tweet. On the chat w/ Rob. Says what's up!
positive|@joeymcintyre when you get your grill taken care of this morning how about a quick shot of the hands.  Don't ask why, just do it
positive|@joeymcintyre Wishing a happy mother's day to your mom &amp; Barrett
positive|@joeymcintyre word of the day- &quot;soon.&quot;  It's a NKOTB/Joe Mac fav.   BTW, when can I get the CDs from your site?  Lemme guess...
positive|@joeymcintyre yay im glad your not following Aston!! but follow britney @britneyspears haha do it!! lol
positive|@joeymcintyre Yay! Way to go Joe! ...I'll be buying a T-shirt BTW  x
positive|@joeymcintyre yes .. and I got involved in Guzzles because I am me .. and I added GOO because of you .. Guzzle Goo
positive|@joeymcintyre You bet!...I'll be there in spirit (I'm in the UK really LOL) Like the pic BTW xx  x
positive|@joeymcintyre You need to tile your background so we can actually see the picture - it's being blocked by the twitter screen
positive|@joeymcintyre You're so kind, Joe!   I am excited to see who won the Book drive for MI!  Much love to you!
positive|@joeymcintyre... just thinkin of  you   hope u have a good day
positive|@joeymcintyre@qbee27 made you this!Griffin/LGT.org Twitter background! Make sure you view full size image http://twitpic.com/6rtaf!
positive|@joeypage http://twitpic.com/4j2q9 - Haha nice  love the t- shirt LOL
positive|@joeypage no wayy. im the master of monopoly  we should play one day.
positive|@joeyselena  thankyou somuch for replying to me! it means everthing good luck 4 the movie! it will be a gr8 success! im so watchin it!  x
positive|@joeyTWOwheels you are so welcome .... thanks for shout out ..have met some great ppl on this #followfriday
positive|@joeyvesh13 hi joey yes its me for real  i was pretending to be her after i kept being told how much i looked like her lol
positive|@joeyvesh13 no way ! My evil twin!!! Lol  nope wasn't me!
positive|@joeyykidd hello!!! This is the life
positive|@joeyzxc It's a petition for The Late Show w/Jimmy Fallon. He's trying to arrange a 'Saved By the Bell' reunion on his show
positive|@joezay_lemon haha yeh!  stay tuned at my site...i'll have a exclusive. ;)
positive|@joeztang quick holiday trip to Sichuan. winding down. Taking a breath. Hiking and of course eating
positive|@JofArnold Excellent  poke me at Seedcamp tomorrow,  and we can get a coffee and catch-up! Excited to hear more about your venture(s)!!
positive|@joffrey voilï¿½ le mien :  http://yfrog.com/1ftowp   #showurdock
positive|@joffwl Check out the Palm Pre then
positive|@jofrance yes it does. One of your people, green minded mom.
positive|@jogger5079 Thanks
positive|@jogger5079 Yes I think you should put your pic back up.
positive|@johalloran It's nice to remember that I am more than just &quot;Mommy&quot; too
positive|@JohanLindfors @rfolkes Hint #1) Week 19 - MSDN Newsletter about WCF, WF and Dublin. Week 21 - MSDN Newsletter about Oslo.
positive|@JohanLindfors whats on the agenda this time around? VS2010, NET4, Siliverlight3, Azure, Blend 3 ?
positive|@Johanna242 you too beautiful!  and thanks for the FF!
positive|@JohannaBD *sigh* they don't make songs like they used to huh?
positive|@JohannaBD yep the maid one...  maybe even a book title... lol
positive|@johannacherry come stay at mine on friday
positive|@johannadc I feel the same way about Castle.
positive|@johannadc Oh! Actually she was looking for it as something for me to review for Manga Recon. But yes, ultimately it was to go to me.
positive|@JohannaFischlin @motivationmama You are very welcome!!! Happy Monday!
positive|@JohannaFischlin Awesome, glad to know your well
positive|@JohannaFischlin sounds fun, can you send me the link?
positive|@JohannaFischlin thanks for the rt
positive|@JohannaGarloqui yay thank you luv
positive|@johannaharness  thank you!
positive|@johannaharness The book is still collecting virtual dust in Google docs  But I hear it's siren call getting louder....
positive|@johannaprice It's a good day for lazy.
positive|@JohannaWhyte Yep, normally people move out of here and get better... too humid here...
positive|@johannDB hey johann.  ooh crap you can read my tweets!! LOL. you see my craziness.
positive|@johanni show us a video of you juggling
positive|@JohannTheDog  Oh my, I bet you had a great time with the TP rolls. How long did it take for you and Gracie to tear them up
positive|@JohannTheDog Yes, you be sweet to your Mum today.  No messes, OK????
positive|@Johanstormarn Quatsch. Das ist doch total ineffizient und wie Du siehst auch extrem riskant. Stick to the standards. Keine Experiment!
positive|@JohanTheSwede you're awesome  I've never been added to a follow friday list until now.
positive|@JoHart Sounds good! Thx for explaining. Love it that, though our language is virtually the same, there are so many distinct differences.
positive|@JoHart was thinking a Sympathy card  - congrats on 35 yrs - what's your secret?? what do you buy a couple which is pearl??
positive|@JoHastings Just a day out with a few friends and managed to find a good spice shop to cater for my chili needs!
positive|@johawke You're welcome. Thanks for the awesome resource.
positive|@johbillie For you to laugh  http://bit.ly/Kwhw9  ( i watched this last night and LOL'd)  hope this helps!
positive|@Johelle_xo is it normal to be THIS excitedd?
positive|@joheyyy No, it`s okay.
positive|@john(+74 hey there. How are u? Its almost lunch time here.
positive|@john_a_evans good to hear that!
positive|@JOHN_AF hey john!  waves*
positive|@john_chr Good info thanks
positive|@John_Corey cool - will have to check it out - thx
positive|@john_erwin just felt a little intrigued by a Rangers fan in Japan. Glad to know that we are across the globe
positive|@John_Fogerty Hey, nice foto  My breakfast is 12 hours ago. Many greetings from Germany.
positive|@John_Fogerty The other clips are from BigOldGatorï¿½s 50th B-Dayparty. You know him, his wife Martina &amp; Svenja. He is a Million Miler
positive|@john_foley ahah wows. i love sleepings in the car
positive|@john_foley and HannahMitrovich FROM KASEY: HAHAHA I HAVE HER SHES MINE!
positive|@john_hunter Ah now Comedy Central have Frasier all morning till twelve. So I guess there goes my morning
positive|@john_irvine Oh, btw - that's south of the border to the Tarheel state.
positive|@John_Irvine thanks for the honor
positive|@john_jones_chi for sure. nothing quite like it
positive|@John_Lamb That's ok, because you'll have a 5 hour flight to sleep.
positive|@john_larkin LOL... well at least you remember that you did something... wonder when we'll be able to google &quot;what did I just do?&quot;
positive|@john_pangilinan I smell an iPhone in your future...
positive|@John_Southern Hey Twiend       xox (Yes i robbed ashlie's kisses, that makes me an inbread :s so have u, ur inbread too) LY x
positive|@John_Taylor and of course enjoys the fruits of your labour
positive|@John_the_Monkey Yeah, why not swelter on a rickety old racer with a wonky front wheel instead! That's what I'm doing
positive|@john_yeo Hi John, glad to see u here again
positive|@John1070 Read sometimes, watch a lot of movies, tweet...  haha
positive|@John1954Moi - peanut cookies are one of my favs  reminds me of my old church, they were the fi... - [Re:] http://mobypicture.com/?04xdxc
positive|@John1954Moi thanx for the recommendation
positive|@johna404   thanks so much for the  retweet
positive|@johna404 Awww, John...  I'm smiling.    Thank you.  #twitter
positive|@johna404 just working on my first cup so far
positive|@johna404 lets form a club. Hereï¿½s another neat nite owl
positive|@JohnAmussen  I intend to. Thank you.
positive|@JohnAmussen Ione Sky never did anthing for me.  Must be a boy thing.  Wonder where she is today?
positive|I wish I was it boozle!! Matt says they have an insane green room  but instead I'm at home..tanya just got in an accident- glad shes okay!
positive|I wish I was on an island.
positive|I'm out before John. Walk in Shaw Park? Uh yeah!  Subjects weren't too bad. Lit was fun!
positive|I'm out early today
positive|im out eating wit the fam!!! luv it!!!! such a beautiful day!!! fuck niggas i got my family
positive|I'm out for a run/swim with @Only_Leah, so I'll be back later.
positive|I'm out for a session with my longboard.
positive|I'm out for a while,  Peace ou Homedawgs
positive|i'm out for the night...
positive|I'm out like a girl scout
positive|I'M OUT need to get ready for my guitar lesson
positive|I'm out now, will be back later
positive|i'm out peeps, got a busy day tomorrow! lots of work &amp; last minute things to do before we cast away on our little ocean voyage!!!  nite!
positive|I'm out twitter junkies. I have to babysit in the morning.
positive|im out walking  and its cold and dark and i heard something behind me :S ahhhhhhh
positive|I'm out with Valentina &lt;3.I love the song &quot;It's Alright It's OK&quot; by Ashley Tisdale!Good work
positive|I'm out-standing in my field  ~crop scouting today
positive|Im outta gum but with statements like that I can tell you are a very smart man @BLUESBOOGIE  ? http://blip.fm/~4mfls
positive|I'm outta here....nighty night, all! Don't let the bedbugs bite
positive|I'm outta the shower, WOOHOO!
positive|im outtt wifff magsss too joeysss for another adventureee.  to the Great Whitess ! ahaha
positive|im OUTTTT hahaahah . Its a beautiful day, the sun is shining, i feel good!   Going to the beach. lovesyou!
positive|I'm ouuuuut... don't feel too good. Nite guys, have a good evening
positive|i miss the winch!!...house
positive|I miss those times, PIn Bowling Alley times
positive|I miss Tony!!! Happy to get to see him this next weeeeeeeeeek!!!
positive|I miss u guys so much i find my self wondering what would hillary duff do?  all hail funny man DANE  quake 4.5 like rides w LF @ the beach
positive|I miss using twitter
positive|I wish i were better in english...
positive|I wish i would have pink sunglasses to see everything in more intensive colours...
positive|I wish iPhone vibrate was more vibratey (get your minds out of the gutter!)
positive|I wish it was like this all the time
positive|I'm over it. I have new comics!!!  Egad, I'm such an infant.
positive|I'm over the 200 tweets
positive|I'm packed and on my way to the airport to get to @e3expo in LA for @vgtribune!! @mraellis is already there!  So pumped!! And a bit tired.
positive|I'm packin meh nomnom and then I go to Johnny
positive|Im packing for my trip back to cov tomorrow night!
positive|i'm packing for one last trip before school
positive|i'm packing my bags.. we're visiting the province.. so nice to be back.. a'ight?
positive|I'm passionate about my work. I hope you all feel the same!
positive|I'm patiently waiting... It'll happen soon. I can feel it.
positive|I'm perfecting my latestet flash program..hope to get it online this week
positive|I'm pissed off at Charlie now.... but i somewhat still love him. i'm goin to sleep in muh smexy PJs. tommorow is the dance!
positive|im Pissed that our tickets to tonights Rangers game got lost!! its 14-1.  Im supposed to BE there!
positive|I'm planning 2 watch 'XXY' at 8:30pm at Paramount tonight.
positive|I'm planning a trip 2 London dis summer. I'm lookin 4 an Acting  and Songwriting Summer Course or Workshops...Any suggestions? Thanks!
